,17000,,,,,,,,,"Продается 1-комн. кв., Мытница, ул. Припортова, 3/9/П, 35/17/9",https://www.olx.ua/obyavlenie/prodaetsya-1-komn-kv-mytnitsa-ul-priportova-3-9-p-35-17-9-IDsSEN6.html,"Продается 1-комнатная квартира, р-н Мытницы, ул. Припортовая (Г.Сталинграда). Квартира в аккуратном жилом состоянии с просторной кухней, установлены стеклопакеты, балкон застеклен стеклопакетами, сану"
,17999,,,,,,,,,"3-х ком. кв., ул. Седова- Гоголя, 3/5/П",https://www.olx.ua/obyavlenie/3-h-kom-kv-ul-sedova-gogolya-3-5-p-IDskiXY.html,"Продажа 3-х комнатной квартиры, р-н Седова, на 3 этаже 5 этажного панельного дома. В квартире советское жилое состояние, санузел раздельный, балкон застеклен."
,11500,,,,,,,,,"1 ком. кв., ул. Черновола, 4/4/К",https://www.olx.ua/obyavlenie/1-kom-kv-ul-chernovola-4-4-k-IDskiDM.html,"Продается 1 комнатная квартира, по улице В. Черновола, на 4 этаже 4 этажного кирпичного дома. В квартире жилое состояние, установлены стеклопакеты, санузел совместный, балкон не застеклен."
,14800,,,,,,,,,"1 ком. кв, ул. Рождественская, 6/9/К",https://www.olx.ua/obyavlenie/1-kom-kv-ul-rozhdestvenskaya-6-9-k-IDski0U.html,"Продается 1 комнатная квартира, в хорошем жилом состоянии, установлены стеклопакеты, потянуты стены и потолки, в санузле поменяна сантехника, рабочая часть на кухне и санузле облицована харьковской пл"
,21000,,,,,,,,,Двух комнатная квартира с самой большой кухней в районе!,https://www.olx.ua/obyavlenie/dvuh-komnatnaya-kvartira-s-samoy-bolshoy-kuhney-v-rayone-IDtEZ6k.html,"Хорошая двухкомнатная квартира в Юго Западном районе (ЮЗР) по ул. Тараскова, 12.   -- Удачная планировка с просторными комнатами и большой кухней - 10,7 м2 -- Балкон в два раза больше стандартного, це"
,32000,,,,,,,,,3 кімн. ЦЕНТР вул. Гоголя-Б.Хмельницького  Цегляний будинок,https://www.olx.ua/obyavlenie/3-kmn-tsentr-vul-gogolya-b-hmelnitskogo-tseglyaniy-budinok-IDsmMqQ.html,"Продається 3 кімнатна квартира в Центрі по вулиці Гоголя,330 (центр зайнятості) в цегляному будинку. Жилий стан. Квартира на дві сторони. ОСББ. Лічильник тепла на будинку.

Компанія: Експерт з нерухо"
,24000,,,,,,,,,"2 кімн. вул. Хоменко,18/1, 2Р, з меблями та технікою",https://www.olx.ua/obyavlenie/2-kmn-vul-homenko-18-1-2r-z-meblyami-ta-tehnkoyu-IDrTvNU.html,"Продається 2 кімнатна квартира по вулиці Хоменко,18/1. Квартира з ремонтом. Кімнати роздільні, просторі, світлі. Не кутова. 3 поверх. С/в роздільний, обкладений сучасною плиткою. Балкон засклений. М/п"
,26000,,,,,,,,,Двухкомнатная квартира в хорошем районе!,https://www.olx.ua/obyavlenie/dvuhkomnatnaya-kvartira-v-horoshem-rayone-IDtEWSq.html,"Предлагаем к Вашему вниманию отличный вариант, состояние жилое, бул. Шевченко 399/1, р-н пл 700-летия. 8/9/П. Стеклопакеты, новые батареи, мет дверь. Торг."
,19900,,,,,,,,,"3 кімн. просп.Хіміків, р-н маг. АТБ",https://www.olx.ua/obyavlenie/3-kmn-prosp-hmkv-r-n-mag-atb-IDsPCeG.html,"Продається 3 кімнатна квартира по проспекту Хіміків, район магазину ""АТБ"". Жилий стан. Кімнати роздільні. Нова сантехніка та труби. С/в роздільний.

Компанія: Експерт з нерухомості"
,27800,,,,,,,,,"3 кімн. вул.Смілянська,115/1, цегла",https://www.olx.ua/obyavlenie/3-kmn-vul-smlyanska-115-1-tsegla-IDsPCeV.html,"Продається 3 кімнатна квартира по вулиці Смілянська,115/1. Цегляний будинок (червона цегла). Кімнати роздільні. ""Чешка"". Жилий стан (без ремонта). Балкон та лоджія засклені. Є кладова та підвал.

Ком"
,23400,,,,,,,,,Предлагаю 2-х комнатную квартиру. По ул. Пилипенка.,https://www.olx.ua/obyavlenie/predlagayu-2-h-komnatnuyu-kvartiru-po-ul-pilipenka-IDrHIvK.html,"Предлагаю 2-х комнатную квартиру. Квартира в жилом состоянии, не требует ремонта. Комнаты раздельные, сан.узел совместный. Дом ОСББ. Балкон большой, застеклённый металлопластиковыми окнами и решеткой."
2,,,66,36 м2,105 м2,Кирпичный,1,Вторичный рынок,Частного лица,Продам 2к.кв с действующим бизнесом.,https://www.olx.ua/obyavlenie/prodam-2k-kv-s-deystvuyuschim-biznesom-IDtEQHq.html,"Продам 2к. кв. 1/11/К  66м2, по ул. М. Грушевского ,73, напротив ресторана ""Бриг"" с   долгосрочным действующим  бизнесом (аренда под офис),квартира не выведена из жилого фонда. Жилое состояние,развита"
,11000,,,,,,,,,Продам 1-комнатную квартиру в р-не Ж/Д вокзала,https://www.olx.ua/obyavlenie/prodam-1-komnatnuyu-kvartiru-v-r-ne-zh-d-vokzala-IDtEQyq.html,"Продам 1-комнатную квартиру в районе Ж/Д вокзала, по ул. Смелянская. 
5 этаж пятиэтажного кирпичного дома. Квартира в жилом состоянии, сан. узел совместный, балкон застеклен, металическая дверь, не уг"
,26500,,,,,,,,,2-х комн квартира в центре,https://www.olx.ua/obyavlenie/2-h-komn-kvartira-v-tsentre-IDtEMn2.html,"Продается теплая, светлая  2-к квартира, 8/9/П, 55/29/9, в р-не ц. рынка, по ул. Гоголя. В квартире жилое состояние, стены и потолки ровные, в ванной новый полотенцесушитель, установлены счетчики. Лод"
,11000,,,,,,,,,Продается однокомнатная квартира в селе Леськи Черкасского район,https://www.olx.ua/obyavlenie/prodaetsya-odnokomnatnaya-kvartira-v-sele-leski-cherkasskogo-rayon-IDketqU.html,"поселок Геолог, ОСББ. 1/2""к 41/19/11 кухня. Автономное отопление. Вода со скважины. Счетчик на газ и воду. Санузел совмещен. Плитка на кухне и в ванной импортная. Пол на кухне и в ванной - мраморная п"
1,,,38,19 м2,9 м2,Кирпичный,3,Вторичный рынок,Бизнес,Продам квартиру,https://www.olx.ua/obyavlenie/prodam-kvartiru-IDtEI1o.html,"ул. Вернигоры №3, р-н ж/д вокзал, ремонт, замена с/т, труб, с/у плитка, балкон застеклен, окна во двор , удобное место расположение."
2,,,46,29 м2,6 м2,Кирпичный,4,Вторичный рынок,Частного лица,Продам двухкомнатную квартиру в районе ЗАГСа,https://www.olx.ua/obyavlenie/prodam-dvuhkomnatnuyu-kvartiru-v-rayone-zagsa-IDozvDK.html,"Квартира от хозяев. Район ЗАГСа. Квартира находится на 4 этаже 5-ти этажного  кирпичного дома. Квартира не угловая, тёплая, окна выходят на улицу и во двор. Квартира в жилом состоянии. Комнаты раздель"
,36000,,,,,,,,,"4 кімн. вул.Героїв Дніпра,81, Митниця",https://www.olx.ua/obyavlenie/4-kmn-vul-gerov-dnpra-81-mitnitsya-IDp7vTo.html,"Продається 4 кімнатна квартира на Митниці по вулиці Героїв Дніпра,81. Жилий стан. М/п вікна. Лічильники. 4Р. Вид на Дніпро. Лічильник на тепло на будинку.

Компанія: Експерт з нерухомості"
,45000,,,,,,,,,"2 кімн. вул.Пастерівська,1, обком.будинок",https://www.olx.ua/obyavlenie/2-kmn-vul-pastervska-1-obkom-budinok-IDt6ewg.html,"Продається 2 кімнатна квартира в Цегляному будинку на 2 поверсі в центрі по вулиці Пастерівська-Фрунзе. ""Обкомівський"" будинок. Квартира з гарним ремонтом. Роздільні, просторі кімнати. На підлозі парк"
,17900,,,,,,,,,"1 кімн. ремонт вул. Н.Левицького, р-н Шкільна",https://www.olx.ua/obyavlenie/1-kmn-remont-vul-n-levitskogo-r-n-shklna-IDt67uC.html,"Продається 1 кімнатна квартира з гарним ремонтом по вулиці Н.Левицького,14 район Шкільна. В кухні та в с/в нова плитка. В кімнаті натяжна стеля. М/п вікна. Залишаються всі меблі та кондиціонер. Лічиль"
,22500,,,,,,,,,"3-комн. Гоголя-Чехова, маг. Дунай",https://www.olx.ua/obyavlenie/3-komn-gogolya-chehova-mag-dunay-IDtEyLe.html,"3-комнатная квартира по улице Гоголя. 1/9/п. Жилое состояние, комнаты раздельные, санузел раздельный. Большой балкон, застеклён, счётчики на воду. Квартира утеплена снаружи"
,28500,,,,,,,,,Продам любимую 2-комн.кв. с ремонтом.ЦЕНА СНИЖЕНА! Смелянская 128,https://www.olx.ua/obyavlenie/prodam-lyubimuyu-2-komn-kv-s-remontom-tsena-snizhena-smelyanskaya-128-ID9RLYW.html,"ЦЕНА СНИЖЕНА!!! ОБЩАЯ ПЛОЩАДЬ 57,2 КВ.М. Дом строился для военных планировка нестандартная, кваритра  просторная, с хорошим свежим ремонтом, стеклопакеты, немецкие радиаторы Керми ,кафельная плитка ва"
,40000,,,,,,,,,"4-комнатная квартира, с живописным видом на Днепр",https://www.olx.ua/obyavlenie/4-komnatnaya-kvartira-s-zhivopisnym-vidom-na-dnepr-IDlbxLS.html,"Продается. Комфортная, просторная, 4-комнатная квартира, с живописным видом на Днепр. На 8 этаже 10-ти этажного дома. по ул. Героев Днепра. общая пл..-81м2, жилая-47м2 Полы: комнаты - ламинат с утепли"
,40000,,,,,,,,,3 комнатная квартира на 700 летии,https://www.olx.ua/obyavlenie/3-komnatnaya-kvartira-na-700-letii-IDrwyBE.html,"Предлагается к продаже 3 ком. квартира на 6 этаже 9 панельного дома. В квартире сделан капитальный ремонт, отличное жилое состояние. Поменяна вся проводка, сантехника и радиаторы. В квартире 2 С/У, об"
,36500,,,,,,,,,4 комнатная квартира в районе Речного вокзала,https://www.olx.ua/obyavlenie/4-komnatnaya-kvartira-v-rayone-rechnogo-vokzala-IDsX7Nu.html,"Предлагается к продаже 4 комнатная квартира на 1 этаже 10 кирпичного дома. Квартира с шикарной планировкой, все комнаты раздельные. Квартира с капитальным ремонтом, остается шкаф купе в коридоре. Кухн"
,17000,,,,,,,,,"2-ком., ул. Ватутина, р-н 25 школы",https://www.olx.ua/obyavlenie/2-kom-ul-vatutina-r-n-25-shkoly-IDrt7w2.html,"Квартира в хорошем жилом состоянии, везде установлены метало-пластиковые окна, линолеум, с/у в плитке, кондиционер, балкон застеклен. Район с очень хорошо развитой инфраструктурой. Квартира реальная, "
,22300,,,,,,,,,1к.кв.на Мытнице.Достойная Вашего внимания.,https://www.olx.ua/obyavlenie/1k-kv-na-mytnitse-dostoynaya-vashego-vnimaniya-IDtEsd0.html,"В продаже 1к.кв.ул.Героев Сталинграда,вблизи дома Днепр,набережная,рестораны,развлечения,Днепроплаза,две школы,дет.сад,дет.городок Сказка и много интересного.В квартире выполнен кап.ремонт,была произв"
,27200,,,,,,,,,Двухкомнатная квартира в cданном доме с панорамными окнами,https://www.olx.ua/obyavlenie/dvuhkomnatnaya-kvartira-v-cdannom-dome-s-panoramnymi-oknami-IDruV1Y.html,"Продается в сданном в эксплуатацию доме (строительный номер 5) 2-хкомнатная квартира на 9 этаже с панорамными окнами в пол! После промеров бти площадь составляет 73,5 м2. В квартире залита стяжка пола"
,37900,,,,,,,,,"3-кім. квартира, вул. Хрещатик",https://www.olx.ua/obyavlenie/3-km-kvartira-vul-hreschatik-IDtEqpv.html,"Продається 3х кімнатна квартира в тихому центрі по вул. Хрещатик та Пушкіна на 2/10п, 67/40/10, квартира зі свіжим якісним ремонтом потянуті потолки, сучасні класичні шпалери, якісна столярка, якісний"
,22500,,,,,,,,,"(33) 3-кімн. кв., ПЗР, р-н м-на ""АТБ""",https://www.olx.ua/obyavlenie/33-3-kmn-kv-pzr-r-n-m-na-atb-IDsc06I.html,"Пропонується до продажу 3-кімн. кв-ра біля маг. ""АТБ"". Жилий стан, потребує ремонту, окремі кімнати, окремий с/вузол, велика вітальня, 2 лоджії, комора, не кутова, тепла. Поруч 3 школи, д/садки, супер"
,36000,,,,,,,,,"Продаётся 2х комн. кв. , с капитальным ремонтом, в центре города",https://www.olx.ua/obyavlenie/prodaetsya-2h-komn-kv-s-kapitalnym-remontom-v-tsentre-goroda-IDtF1wg.html,"Светлая, уютная, теплая 2х комнатная квартира, в самом центре города, ул. Крещатик. Капитальный, современный ремонт (евроремонт). Металлопластиковые окна, стены и потолки потянуты, фигурные потолки с "
,15000,,,,,,,,,Продам 1-ю квартиру р-н Парк Химиков,https://www.olx.ua/obyavlenie/prodam-1-yu-kvartiru-r-n-park-himikov-IDsUGBq.html,"Предлагается к продаже однокомнатная квартира, по ул. Грибоедова.
Квартира, уютная, светлая, в хорошем жилом состоянии. Уместен торг!:)"
,27500,,,,,,,,,Продается 2-х комнатная квартира в самом центре города,https://www.olx.ua/obyavlenie/prodaetsya-2-h-komnatnaya-kvartira-v-samom-tsentre-goroda-IDts0Gu.html,"Черкассы площадью 52/29/10.Квартира в хорошем жилом состоянии.,сан.узел раздельный в плитке.Рядом магазины,школа ,садик,остановкаН  966 - Показать номер - ;  669 - Показать номер - , 937 - Показать но"
,26700,,,,,,,,,УВАГА!!!Термінова продаж 3 кім. квартири центральна МИТНИЦЯ,https://www.olx.ua/obyavlenie/uvaga-termnova-prodazh-3-km-kvartiri-tsentralna-mitnitsya-IDsbPWK.html,Пропонуємо затишну 3-х кімнатну квартиру на центральній митниці. Квартира з косметичним ремонтом. Встановлені металопластикові вікна. Сан.вузол сумісний- нова плитка та сантехніка. Два балкони-засклен
,18500,,,,,,,,,"1-комнатная просторная квартира в тихом центре, Пушкина-Крещатик",https://www.olx.ua/obyavlenie/1-komnatnaya-prostornaya-kvartira-v-tihom-tsentre-pushkina-kreschatik-IDqEMSg.html,"Продается 1-комнатная квартира в тихом центре, в новом комплексе по ул. Пушкина 31/2. 7 этаж 17-ти этажного дома.  Площадь 43,1/19,3/9,7, высота потолков 2,80. Закрытый охраняемый двор, подземный и на"
,26500,,,,,,,,,"2 кімнатна квартира, центр, м. Черкаси",https://www.olx.ua/obyavlenie/2-kmnatna-kvartira-tsentr-m-cherkasi-IDtEomS.html,"Продається 2 кімнатна квартира  в р-ні  Центр в м. Черкаси. 
В квартирі виконаний косметичний ремонт, балкон засклений, на кухні робоча частина облицьована сучасною плиткою, сан. вузол роздільний. 
"
,19000,,,,,,,,,"2-ка в жилом состоянии район Д, Пацаева",https://www.olx.ua/obyavlenie/2-ka-v-zhilom-sostoyanii-rayon-d-patsaeva-IDsZsWU.html,"Предлагается к продаже 2-х комнатная квартира в районе Д, в полноценном доме, не угловая, на 5 этаже. В квартире стоят счетчики на воду и газ, кухня правильной квадратной формы. Стартовая цена 19000$ "
,23500,,,,,,,,,Продаю 2-х км.кв. по Благовісній 332,https://www.olx.ua/obyavlenie/prodayu-2-h-km-kv-po-blagovsny-332-IDlM1NY.html,"квартира после ремонта, имеются мелкие недоделки. новая сантехника, новая столярка, металопластиковые окна, пол в коридоре и кухни из качественной плитки, туалет и ванна в плитке, пол в большой комнат"
,16000,,,,,,,,,Актуально! Двушка с раздельными комнатами,https://www.olx.ua/obyavlenie/aktualno-dvushka-s-razdelnymi-komnatami-IDtEm1Y.html,"Актуально! Есть в наличии! Отличная двушка с раздельными комнатами. Квартира в хорошем жилом состоянии. Балкон застеклен, есть ниша, сан.узел - раздельный. Тихий и спокойный р-н Петровского, приветлив"
,16500,,,,,,,,,1-но кімн. кв. на Митниці р-н маг. «Маяк»,https://www.olx.ua/obyavlenie/1-no-kmn-kv-na-mitnits-r-n-mag-mayak-IDtEkf8.html,"1-но кімнатна квартира на Митниці р-н магазина «Маяк», розташована на 4-му поверсі 5-поверхового панельного будинку. Загальна площа 32,8м2, житлова -17,2м2, площа кухні 5,8 м2. 
Квартира в доброму жи"
,16500,,,,,,,,,(11) в хорошому стані по Чорновола,https://www.olx.ua/obyavlenie/11-v-horoshomu-stan-po-chornovola-IDt4DVM.html,"Пропонуємо до продажу 1-кімнатну квартиру в мікрорайоні ""Шкільна"". Квартира в хорошому жилому стані, дуже світла і тепла. Поряд дитячий садок, школа, магазини, зупинки транспорту. Неподалік Інститут б"
,28000,,,,,,,,,"(11) Центр, ТРЦ ""Любава""",https://www.olx.ua/obyavlenie/11-tsentr-trts-lyubava-IDq5KYO.html,"Предлагаем к продаже двухкомнатную квартиру в центре города. Квартира в хорошем жилом состоянии.  Рядом дет.сад, школа, торговые центры, остановки транспорта. Чудесный выбор как для молодой семьи, так"
,17000,,,,,,,,,"1-комн. кв., Дахновка,",https://www.olx.ua/obyavlenie/1-komn-kv-dahnovka-IDtEiFo.html,"1-комн. кв., Дахновка, 5/5/К, 34/20/7, с\у совм., хорошое жилое состояние, стеклопакеты, встроенная кухня, счетчики на воду и отопление на дом. Есть техэтаж. Внешнее утепление. Возможен обмен на 2 ком"
,15500,,,,,,,,,РЕАЛЬНАЯ 2-х комн. квартира в Тихом Центре 15500$ Срочно!.,https://www.olx.ua/obyavlenie/realnaya-2-h-komn-kvartira-v-tihom-tsentre-15500-srochno-IDtEie0.html,"Срочная продажа! 2-х комн. квартира в Тихом Центре по цене Однокомнатной.
Квартира находится на 1 эт. 5-ти этажного кирпичного дома. Скромное состояние - под ремонт. Возможно достроить балкон или пер"
,25000,,,,,,,,,Срочная продажа 3-х ком. на 700 лет.,https://www.olx.ua/obyavlenie/srochnaya-prodazha-3-h-kom-na-700-let-IDt1U8u.html,"Предлагается  к продаже квартира по улице Вербовецкого .Дом кирпичный 1/9.В квартире сделан косм.ремонт на кухне и в спальне, остальное в жилом состояние требующее ремонта.В доме стоит счетчик тепла,и"
,26000,,,,,,,,,Двухкомнатная квартира с ремонтом в Черкассах,https://www.olx.ua/obyavlenie/dvuhkomnatnaya-kvartira-s-remontom-v-cherkassah-IDtEgq4.html,"Пропонується до продажу комфортна 2-кімнатна квартира з добротним ремонтом по вул.Невського, на 9-му поверсі 9-поверхового цегляного будинку з високим тех.поверхом. 
В квартирі виконано якісний капіт"
,18500,,,,,,,,,1 комнатная на Благовестной,https://www.olx.ua/obyavlenie/1-komnatnaya-na-blagovestnoy-IDqPYs4.html,"В продаже 1-комнатная на 3 этаже кирпичного дома по ул.Благовестной.

Обычное хорошее, жилое состояние квартиры. 
Балкон застеклен, санузел совместный, отделка плитка.
заменены трубы, кухня облицов"
,16999,,,,,,,,,"2-комн. пр.Химиков, 4/5/к, маг.""АТБ""",https://www.olx.ua/obyavlenie/2-komn-pr-himikov-4-5-k-mag-atb-IDtEfLQ.html,"2-комн. квартира по проспекту Химиков.
Хорошее жилое состояние, санузел раздельный. Балкон застеклён. В доме установлен счётчик на тепло. Квартира очень тёплая.
Рядом магазины, остановки, садик, 10-"
,21500,,,,,,,,,Продаётся 3-комнатная квартира в ЮЗР на 1 этаже,https://www.olx.ua/obyavlenie/prodaetsya-3-komnatnaya-kvartira-v-yuzr-na-1-etazhe-IDrktkI.html,"Предлагаем к продаже недорогую 3-комнатную квартиру на 1 этаже 9-этажного панельного дома по пр.30-летия Победы в районе ул. Гайдара. 
В квартире 3 раздельные комнаты, большая застекленная лоджия с р"
,20999,,,,,,,,,"3-комн. пр.Химиков, маг. ""АТБ"", 4/5/к",https://www.olx.ua/obyavlenie/3-komn-pr-himikov-mag-atb-4-5-k-IDtEfhe.html,"Продаётся 3-комн. по просп. Химиков. Хорошее жилое состояние, санузел раздельный, обложен плиткой, заменены трубы, установлены счётчики. Балкон застеклён. В доме установлен счётчик на тепло. Квартира "
,17000,,,,,,,,,Отличная 1 комнатная на Седова,https://www.olx.ua/obyavlenie/otlichnaya-1-komnatnaya-na-sedova-IDr4NkV.html,"Продажа 1к. кв. в р-не Седова, кирпичный дом.

Квартира с ремонтом, стеклопакеты, лоджия 6м.
Замена труб, с/у совм. в современной плитке,
кухня раб. стенка плитка, остается встроенная кухон. мебель"
,24500,,,,,,,,,3 комнатная кв. на Мытнице,https://www.olx.ua/obyavlenie/3-komnatnaya-kv-na-mytnitse-IDl4zFe.html,"Самая низкая цена на 3х комн.кв.на Мытнице! Актуально!

Срочная продажа 3 к.кв. Квартира реальная!
Мытница, р-н Реч.порта. Хороший эт.,большой квадратный коридор. С/у разд.
66/48/8/ скромное состоя"
,20000,,,,,,,,,1комнатная Мытница,https://www.olx.ua/obyavlenie/1komnatnaya-mytnitsa-IDq85Rv.html,"ул. Казацкая . Обычное жилое состояние.
С/у - совм. Лоджия с видом на Днепр. Стеклопакеты
обращайтесь по номеру
(O_9_вoceмь)__4_9_вoceмь__тpu_9__двa_7"
,31000,,,,,,,,,Продам 2-комнатную квартиру на Седова/Шевченка,https://www.olx.ua/obyavlenie/prodam-2-komnatnuyu-kvartiru-na-sedova-shevchenka-IDtEdoG.html,"Кватрира с ремонтом, свободна. Окна во двор.
Продажа только через АН Антоненко."
,40000,,,,,,,,,От хозяин,https://www.olx.ua/obyavlenie/ot-hozyain-IDtEcy4.html,Придам квартира .. новый ремонт .. звоните пишите
,22000,,,,,,,,,1 комн. квартира р-н Центральная Мытница,https://www.olx.ua/obyavlenie/1-komn-kvartira-r-n-tsentralnaya-mytnitsa-IDr4Shk.html,"Продажа 1к.кв.в отличном жилом состоянии, р-н Центральная Мытница,
Квартира на 3 этаже 10 эт. кирпичного дома.
Просторная светлая квартира в которую можно заехать и жить.
С/у совм. плитка, замена т"
,22800,,,,,,,,,Срочная продажа квартиры в районе нк Миллениум,https://www.olx.ua/obyavlenie/srochnaya-prodazha-kvartiry-v-rayone-nk-millenium-IDtsMyv.html,"Квартира находится в прекрасном месте, рядом вся инфраструктура Сумгаитской и вместе с тем дом находится вдали от шума,окна выходят во двор. В обычном жилом состоянии, одна комната полностью подготовл"
,21500,,,,,,,,,"3-кім.квартирка, р-н магазину ""Котя""",https://www.olx.ua/obyavlenie/3-km-kvartirka-r-n-magazinu-kotya-IDtEaOA.html,"Продається 3-кімнатна квартира в центрі по вул. Благовісній, р-н центрального ринку, магазин ""Котя"", Сталінка, 5/5/ц, 76м2, кухня 9м2, 3 окремих кімнати, с/в роздільний, простий жилий стан, под ремонт"
,14500,,,,,,,,,*Продам 1 комн. кв. с ремонтом и автономным отоплением!!!,https://www.olx.ua/obyavlenie/prodam-1-komn-kv-s-remontom-i-avtonomnym-otopleniem-IDsueAU.html,"Продам 1 комн. кв. с автономным отоплением. В квартире выполнен современный ремонт, стяжка стен и потолков, установлены стеклопакеты, поменяна проводка, новая сантехника, остается кухня, свой дворик, "
,11000,,,,,,,,,"1-кім. квартира, Вячеслава Чорновола - Чайковського, 4/5/П",https://www.olx.ua/obyavlenie/1-km-kvartira-vyacheslava-chornovola-chaykovskogo-4-5-p-IDtE6qS.html,"Терміновий продаж!!! Квартира є в наявності.
1-кімнатна квартира, вул. В. Чорновола - вул. Чайковського. Квартира в скромному жилому стані, без балкону. Гаряча вода централізована (газової колонки не"
